Program Area,Permit Number,Permit Type,Permit Status,Project Number,Customer Name,Legal Name,CN Number,Project Type,TCEQ Received Date,Project Complete Date,Renewal Date,Project Status,Project Name,Regulated Entity,Physical Location,Region Name,County Name,Near City Name,Rules
NSR,183199,STDPMT,EFFECTIVE,406193,DIAMONDBACK E&P LLC,Diamondback E&P LLC,CN604396721,INITIAL,03/10/2026,03/10/2026,03/10/2036,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN112377528,"FROM GREENWOOD, INTXN 307 AND CR 1379, TURN S ON 1379, 4.1 MI TO CATTLEGUARD ON R SIDE OF RD, CROSS, TURN L 0.5 MI TO SITE.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,183198,STDPMT,EFFECTIVE,406194,DIAMONDBACK E&P LLC,Diamondback E&P LLC,CN604396721,INITIAL,03/10/2026,03/10/2026,03/10/2036,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN112351002,"FROM MIDLAND - INTX I-20 AND HWY 158, GO E ON HWY 158 14.8 MI, TURN R OR S, FOLLOW ROAD 0.2 MI. BATTERY IS ON R, OR W, SIDE OF ROAD.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,178769,STDPMT,EFFECTIVE,406203,DELAWARE BASIN MIDSTREAM LLC,Delaware Basin Midstream LLC,CN604322891,REVISION,03/10/2026,03/10/2026,01/24/2035,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN112112313,"FROM ORLA INTERSECTION WITH RM 652, TRAVEL SOUTH ON HWY 285 FOR 4.6 MI. FACILITY IS LOCATED ON THE WEST SIDE OF HWY 285.",REGION 07 - MIDLAND,REEVES,ORLA,6002 - NON RULE 2012-NOV-08
NSR,80134,STDPMT,EFFECTIVE,406207,LONGFELLOW ENERGY LP,"Longfellow Energy, LP",CN604700260,OWNCHANGE,03/10/2026,03/10/2026,06/27/2035,COMPLETE,AIR NEW SOURCE REVIEW (NSR) CHANGE OF OWNERSHIP,RN102422334,FROM THE INTX OF SH 349 & FM 3166 GO 3 MI E ON FRM RD 3166 TO SITE,REGION 07 - MIDLAND,TERRELL,SHEFFIELD,
NSR,182252,STDPMT,EFFECTIVE,406211,APACHE CORPORATION,Apache Corporation,CN600126361,INITIAL,03/11/2026,03/11/2026,03/11/2036,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN111351359,"FROM MIDLAND, TEXAS, TAKE I-20 WEST TO FM 1788. PROCEED SOUTH ON 1788 FOR 16.26 MILES. TURN RIGHT WEST AND PROCEED 2.54 MILES ON 1787. TURN RIGHT NORTH AND PROCEED 1.92 MILES ON UNPAVED ROAD. FACILITY ON RIGHT",REGION 07 - MIDLAND,MIDLAND,ODESSA,6002 - NON RULE 2012-NOV-08
NSR,180289,STDPMT,EFFECTIVE,406222,KINETIK BARILLA LLC,"Kinetik Barilla, LLC",CN606355907,AMEND,03/11/2026,03/31/2026,07/03/2035,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN112219548,FROM PECOS HEAD SOUTH 3.2 MI ON US 285 S. TURN LEFT ON FM 1450 E TRAVEL 9.5 MI AND TURN RIGHT. TRAVEL 1.9 MI AND THEN TURN RIGHT ON LEASE RD. TRAVEL 1.4 MI THEN SITE IS ON THE LEFT.,REGION 07 - MIDLAND,REEVES,PECOS,6002 - 116.620 PRE 2011-FEB-27
NSR,157011,STDPMT,EFFECTIVE,406254,ET GATHERING & PROCESSING LLC,ET Gathering & Processing LLC,CN606187110,REVISION,03/11/2026,03/11/2026,08/23/2029,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110777984,"FROM STANTON, TX, I-20 TAKE EXIT 156 TOWARD TX-137. TURN RIGHT ONTO TX-137N AND TRAVEL 11.6 MILES, TURN RIGHT ONTO TX-176E AND TRAVEL 5.5 MILES. TURN RIGHT ONTO LEASE ROAD AND GO 0.9 MILES AND SITE IS ON THE LEFT.",REGION 07 - MIDLAND,MARTIN,LENORAH,6002 - NON RULE 2012-NOV-08
NSR,181007,STDPMT,EFFECTIVE,406259,ET GENCO LLC,Et Genco LLC,CN606278216,AMEND,03/11/2026,03/27/2026,08/13/2035,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN112258421,"ONTO FM3113, DRIVE 4 MI AND TURN RIGHT ONTO FM829, DRIVE 2 MI THEN TURN LEFT ONTO FM1212 N, DRIVE 2.8 MI AND TURN RIGHT, DRIVE 0.5 MI TO THE SITE.",REGION 07 - MIDLAND,MARTIN,STANTON,6005
NSR,183273,STDPMT,PENDING,406268,FIREBIRD ENERGY II LLC,Firebird Energy II LLC,CN606185593,NOTIFYNEW,03/11/2026,03/11/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112409057,"FROM CRANE, TX GO EAST ON TX-329 E FOR 10.2 MI. L TURN ON FM1492 N FOR 11.4 MI. TURN L ON CR 309 FOR 2.7 MI. TURN L & CONTINUE SOUTH & THEN WEST FOR 1.2 MI. TURN L ONTO LEASE ROAD FOR 0.1 MI THEN R TURN FOR 0.3 MI TO SITE LOCATION.",REGION 07 - MIDLAND,UPTON,CRANE,6002 - NON RULE 2012-NOV-08
NSR,177047,STDPMT,EFFECTIVE,406269,FIREBIRD ENERGY II LLC,Firebird Energy II LLC,CN606185593,NOTIFYEXST,03/11/2026,03/11/2026,07/29/2034,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN111906939,"FROM THE INTERSECTION OF FM 1787 AND FM 1492, SOUTH OF ODESSA, TX, HEAD SOUTH ON FM 1492 FOR 8 MILES AND TURN R ONTO CR 310. FOLLOW ROAD FOR 2 MILES AND TURN L. GO 0.2 MI TO LOCATION.",REGION 07 - MIDLAND,UPTON,MIDKIFF,6002 - NON RULE 2012-NOV-08
NSR,183275L001,STDPMT,EFFECTIVE,406274,CRUSH MATERIALS LLC,Crush Materials LLC,CN606255123,INITIAL,03/11/2026,04/10/2026,,COMPLETE,PORTABLE ROCK CRUSHER,RN112409107,11500 WEST CR 122,REGION 07 - MIDLAND,ECTOR,ODESSA,6006
NSR,183280,STDPMT,EFFECTIVE,406294,PDC PERMIAN INC,"PDC Permian, Inc.",CN605123827,NOTIFYNEW,03/12/2026,03/12/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN109895714,FROM THE INTERSECTION OF FM 2119 AND BI 20 IN PECOS GO N ON FM 2119 1.2MI TO LEASE RD TURN R ONTO LEASE RD AND GO 0.4MI TURN L AND GO 1.2MI TO LOCATION,REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,181513,STDPMT,EFFECTIVE,406301,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Targa Pipeline Mid-Continent WestTex LLC,CN604821355,AMEND,03/12/2026,04/03/2026,10/08/2035,COMPLETE,STANDARD PERMIT FOR EXISTING REGISTRATION,RN108740143,FROM STANTON FOLLOW I-20 WEST FOR APPROXIMATELY 5.5 MI THEN HEAD NORTH ON CR 3001 FM 829 FOLLOW FM 829 FOR APPROXIMATELY 3.5 MI THEN TURN LEFT ONTO FM 1212 FOLLOW FM 1212 FOR APPROXIMATELY 12.2 MI THE SITE WILL BE ON THE LEFT,REGION 07 - MIDLAND,MARTIN,STANTON,6002 - 116.620 PRE 2011-FEB-27
NSR,147823,STDPMT,EFFECTIVE,406311,BRAZOS MIDSTREAM OPERATING LLC,"Brazos Midstream Operating, LLC",CN605077106,REVISION,03/12/2026,03/12/2026,09/01/2027,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109873133,"FROM PECOS, TX, HEAD TOWARDS US-285 S/S CEDAR ST AND GO 3.2 MILES. TURN LEFT ONTO FM 1450E AND DRIVE 2.6 MILES THEN TURN LEFT AND GO 0.8 MILE. TAKE A LEFT AND DRIVE 1.0 MILE TOWARDS THE FACILITY LOCATION.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,175713,STDPMT,EFFECTIVE,406312,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,REVISION,03/12/2026,03/12/2026,05/08/2034,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN111940995,"FROM THE INTERSECTION OF HOLIDAY HILL RD AND N STATE HWY 349, GO N ON HOLIDAY HILL RD FOR 0.58 MILES. TURN L AND CONTINUE FOR 0.39 MILES TO ARRIVE AT SITE ON R.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,176381,STDPMT,EFFECTIVE,406319,ET GATHERING & PROCESSING LLC,ET Gathering & Processing LLC,CN606187110,REVISION,03/13/2026,03/13/2026,05/30/2034,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN106900061,FROM BIG SPRINGS GO EAST ON I 20 FOR 11 MI TAKE EXIT TO COAHOMA FM 821 GO NORTH ON FM 820 FOR 5 MI TO SITE ON LEFT,REGION 07 - MIDLAND,HOWARD,COAHOMA,6002 - NON RULE 2012-NOV-08
NSR,130678,STDPMT,EFFECTIVE,406320,ET GATHERING & PROCESSING LLC,ET Gathering & Processing LLC,CN606187110,REVISION,03/13/2026,03/13/2026,05/17/2034,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN106439342,FROM STANTON TAKE HWY137/FM2002 NW FOR 19 MI TURN R ON CR 4100 AND GO 2 MI TURN L ON CR3601 WHICH TURNS INTO CR 4200 AND GO 3 MI TO COMPRESSOR STATION ON THE R,REGION 07 - MIDLAND,MARTIN,STANTON,6002 - NON RULE 2012-NOV-08
NSR,183290,STDPMT,PENDING,406327,DE CENTRAL OPERATING LLC,"De Central Operating, LLC",CN606361517,NOTIFYNEW,03/13/2026,03/13/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112410055,"FROM ITXN OF TX-137 N & US HWY 67, GO N ON TX-137 FOR 12.3 MI. CONTINUE ONTO FARM TO MARKET 33 N FOR 16.4 MI. THEN L TURN ONTO RANCH TO MARKET RD 1357 FOR 3.0 MI. TURN R FOR 0.3 MI THEN TURN L FOR 0.9 MI TO SITE.",REGION 07 - MIDLAND,GLASSCOCK,BIG LAKE,6002 - NON RULE 2012-NOV-08
NSR,145142,STDPMT,CANCELLED,406332,APACHE CORPORATION,Apache Corporation,CN600126361,VOIDPMT,03/13/2026,03/13/2026,02/11/2036,COMPLETE,NSR VOID PERMIT,RN109647651,"FROM BECKHAM RD AND FRYING PAD RD-C3, GO W ON BECKHAM RD 4.9 MI. R FOR 3.2 MI TO Y. R FOR 0.5 MI. L FOR 3.2 MI. L FOR 7.1 MI. L FOR 1.7 MI. L FOR 4.0 MI TO PROPOSES RD. SITE IS 220 FT NE.",REGION 07 - MIDLAND,LOVING,KERMIT,
NSR,141647,STDPMT,EFFECTIVE,406342,ENTERPRISE MIDLAND BASIN MIDSTREAM LLC,Enterprise Midland Basin Midstream Llc,CN604937243,REVISION,03/11/2026,03/17/2026,04/05/2027,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN109272526,"FROM THE INT OF I-20 AND HWY 158 IN MIDLAND, GO SE APPROX. 13 MILES ON HWY 158, THEN GO S ON 1379 FOR APPROX. 5 MILES, THEN GO EAST APPROX. 1.5 MILES ON CR 230, AND THEN GO SOUTH INTO THE FACILITY.",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,183300,STDPMT,EFFECTIVE,406343,GREENLAKE ENERGY OPERATING LLC,"Greenlake Energy Operating, LLC",CN606071165,NOTIFYNEW,03/13/2026,03/13/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112410378,"FROM THE INTERSECTION OF US HWY 285 S AND RM 652 W IN ORLA, TEXAS, HEAD SOUTHEAST ON US HWY 285 FOR 5 MILES. TURN NORTHEAST ONTO LEASE ROAD FOR 0.16 MILE. CONTINUE NORTH ON LEASE ROAD FOR 0.6 MILE, THEN TAKE SLIGHT RIGHT AND CONTINUE FOR 0.4 MILE. TURN EAS",REGION 07 - MIDLAND,REEVES,ORLA,6002 - NON RULE 2012-NOV-08
NSR,183300,STDPMT,EFFECTIVE,406349,GREENLAKE ENERGY OPERATING LLC,"Greenlake Energy Operating, LLC",CN606071165,INITIAL,03/13/2026,03/13/2026,03/13/2036,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN112410378,"FROM THE INTERSECTION OF US HWY 285 S AND RM 652 W IN ORLA, TEXAS, HEAD SOUTHEAST ON US HWY 285 FOR 5 MILES. TURN NORTHEAST ONTO LEASE ROAD FOR 0.16 MILE. CONTINUE NORTH ON LEASE ROAD FOR 0.6 MILE, THEN TAKE SLIGHT RIGHT AND CONTINUE FOR 0.4 MILE. TURN EAS",REGION 07 - MIDLAND,REEVES,ORLA,6002 - NON RULE 2012-NOV-08
NSR,180709L001,STDPMT,EFFECTIVE,406355,FNF CONSTRUCTION INC,"FNF Construction, Inc.",CN604939900,REVISION,03/13/2026,03/31/2026,08/07/2035,COMPLETE,ASPHALT CONCRETE PLANT,RN112240015,"INTERSTATE 10 AT MP 294 FM 11 EXIT, NW CORNER",REGION 07 - MIDLAND,PECOS,BAKERSFIELD,6007
NSR,175135,STDPMT,EFFECTIVE,406356,SALT CREEK MIDSTREAM LLC,"Salt Creek Midstream, LLC",CN605432491,NOTIFYEXST,03/13/2026,03/13/2026,06/28/2034,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN111883930,"FROM INTERSECTION I-20 AND FM115 IN PYOTE, TRAVEL NORTH ON FM115 APPROXIMATELY 5 MILES AND STATION WILL BE ON RIGHT.",REGION 07 - MIDLAND,WARD,PYOTE,6002 - NON RULE 2011-FEB-27
NSR,180947,STDPMT,EFFECTIVE,406368,CONTINENTAL RESOURCES INC,"Continental Resources, Inc.",CN603075706,INITIAL,03/16/2026,03/16/2026,03/16/2036,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN112254958,"LOCATED APPROXIMATELY 5.5 MILES NORTHWEST OF PYOTE, TEXAS.",REGION 07 - MIDLAND,WARD,PYOTE,6002 - NON RULE 2012-NOV-08
NSR,153854,STDPMT,EFFECTIVE,406383,ET GATHERING & PROCESSING LLC,ET Gathering & Processing LLC,CN606187110,NOTIFYEXST,03/16/2026,03/16/2026,01/02/2029,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN100210590,: FROM THE INTX OF US 67 AND TX 137 GO E ON US 67 FOR 14 MI GO R ON FM 1555 FOR 9.7 MI GO R ON ELLIOTT RD FOR 174 FT GO R ON LEASE RD AND GO 1.5 MI TO SITE ON THE R,REGION 07 - MIDLAND,UPTON,RANKIN,6002 - NON RULE 2012-NOV-08
NSR,183280,STDPMT,EFFECTIVE,406386,PDC PERMIAN INC,"PDC Permian, Inc.",CN605123827,INITIAL,03/16/2026,03/16/2026,03/16/2036,COMPLETE,OGS NON-RULE STANDARD PERMIT FOR NEW REGISTRATION,RN109895714,FROM THE INTERSECTION OF FM 2119 AND BI 20 IN PECOS GO N ON FM 2119 1.2MI TO LEASE RD TURN R ONTO LEASE RD AND GO 0.4MI TURN L AND GO 1.2MI TO LOCATION,REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,180649,STDPMT,EFFECTIVE,406391,PIONEER NATURAL RESOURCES USA INC,"Pioneer Natural Resources USA, Inc.",CN600130447,REVISION,03/16/2026,03/16/2026,07/11/2035,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN111985842,FROM LENORAH HEAD NORTH ON CO RD 3301 FOR 2.0 MILES. TURN LEFT ONTO CO RD 3600 FOR 1.0 MILE. TURN RIGHT ON CO RD 3201 FOR 0.4 MILES TO THE SITE ON THE LEFT.,REGION 07 - MIDLAND,MARTIN,LENORAH,6002 - NON RULE 2012-NOV-08
NSR,183315,STDPMT,PENDING,406395,CIVITAS PERMIAN OPERATING LLC,"Civitas Permian Operating, LLC",CN605456250,NOTIFYNEW,03/16/2026,03/16/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN107738684,FROM THE INTX OF FM 1212 TRAVEL WEST ON CR 3200 2.0 MILES THEN GO NORTH AND WEST ON CR 2201 FOR 2.0 MILES TO LOCATION,REGION 07 - MIDLAND,MARTIN,TARZAN,6002 - NON RULE 2012-NOV-08
NSR,153614,STDPMT,EFFECTIVE,406398,CIVITAS PERMIAN OPERATING LLC,"Civitas Permian Operating, LLC",CN605456250,CERTPRMT,03/16/2026,03/16/2026,02/20/2029,COMPLETE,APD CERTIFICATION FOR REGISTERED FACILITIES,RN110483898,FROM THE INTERSECTION OF TX-137 AND TX-158 DRIVE SOUTH ON TX-137 FOR 6 MILES TAKE A RIGHT ON COUNTY ROAD 110 AND DRIVE WEST FOR 4.8 MILES TURN LEFT AND DRIVE SOUTH FOR 0.4 MILES TO THE DESTINATION,REGION 07 - MIDLAND,GLASSCOCK,GARDEN CITY,
NSR,179119,STDPMT,EFFECTIVE,406417,APACHE CORPORATION,Apache Corporation,CN600126361,REVISION,03/17/2026,03/17/2026,07/22/2035,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN112136288,"FROM ODESSA, TX, AT THE INTERSECTION OF I-20 AND FM 1788, HEAD S ON FM 1788 FOR 13.8 MILES. FACILITY IS ON YOUR RIGHT.",REGION 07 - MIDLAND,MIDLAND,ODESSA,6002 - NON RULE 2012-NOV-08
NSR,123835,STDPMT,EFFECTIVE,406420,WESTERN REFINING PIPELINE LLC,"Western Refining Pipeline, LLC",CN604486605,REVISION,03/17/2026,03/17/2026,10/04/2033,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN107739294,"NORTHEAST CORNER OF COUNTY ROAD 201 AND S FARM TO MARKET ROAD 1232, APPROXIMATELY 1.7 MILE NORTHEAST OF WINK, TX.",REGION 07 - MIDLAND,WINKLER,WINK,6002 - NON RULE 2012-NOV-08
NSR,177595,STDPMT,EFFECTIVE,406421,CRESCENT ENERGY OPERATING LLC,"Crescent Energy Operating, Llc",CN603272261,REVISION,03/17/2026,03/17/2026,09/19/2034,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN112049085,"FROM RANCH RD 516/RANCH TO MARKET RD 2355, GO NE ON RANCH TO MARKET 2355 FOR 6 MILES. TURN NW ONTO LEASE RD FOR 0.5 MILE, TURN NE ONTO LEASE RD FOR 1 MILE, TURN NW ONTO LEASE RD FOR 1.5 MILES, TURN NW ONTO LEASE RD FOR 3.6 MILES, TURN SE ON LEASE RD.",REGION 07 - MIDLAND,WARD,BARSTOW,6002 - NON RULE 2012-NOV-08
NSR,168730,STDPMT,EFFECTIVE,406422,CRESCENT ENERGY OPERATING LLC,"Crescent Energy Operating, Llc",CN603272261,REVISION,03/17/2026,03/17/2026,07/06/2032,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110484649,FROM VEALMOOR TRAVEL NORTH ON RANCH ROAD 1548 FOR 0.9 MILE TURN EAST ONTO LEASE ROAD AND TRAVEL 0.1 MILE TO SITE,REGION 07 - MIDLAND,BORDEN,VEALMOOR,6002 - NON RULE 2012-NOV-08
NSR,167095,STDPMT,EFFECTIVE,406423,CRESCENT ENERGY OPERATING LLC,"Crescent Energy Operating, Llc",CN603272261,REVISION,03/17/2026,03/17/2026,02/01/2032,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110074101,"FROM THE INTERSECTION OF HWY 33 AND TX 158 IN GARDEN CITY, TX, HEAD WEST OON HWY 158 FOR 4.6 MI, TURN LEFT ONTO CR 125 FOR 1.9 MI, TURN RIGHT ON CR 110 AND DRIVE FOR 1.0 MI, TURN LEFT ON DIRT ROAD AND DRIVE FOR 1.8 MI TO SITE ON THE LEFT.",REGION 07 - MIDLAND,GLASSCOCK,GARDEN CITY,6002 - NON RULE 2012-NOV-08
NSR,156955,STDPMT,EFFECTIVE,406432,JL READY MIX CONCRETE LLC,"Jl Ready Mix Concrete, LLC",CN605808252,OWNCHANGE,03/17/2026,03/17/2026,07/22/2029,COMPLETE,AIR NEW SOURCE REVIEW (NSR) CHANGE OF OWNERSHIP,RN110775228,2122 N US HIGHWAY 87,REGION 07 - MIDLAND,HOWARD,BIG SPRING,
NSR,160073,STDPMT,EFFECTIVE,406435,COLLEGIATE MIDSTREAM LLC,Collegiate Midstream LLC,CN605561257,REVISION,03/17/2026,03/17/2026,03/11/2030,COMPLETE,OGS STANDARD PERMIT FOR EXISTING REGISTRATION,RN110768231,500 W WALL ST STE 300,REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,183327,STDPMT,PENDING,406446,DCP OPERATING COMPANY LP,"DCP Operating Company, LP",CN601229917,NOTIFYNEW,03/18/2026,03/18/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112412457,"FROM THE INTX OF 329 / 385 IN CRANE TX, TRAVEL N ON 385 2.62 MI. TO 304.GO 3 MI E N 304 TO UNMARKED ROAD. GO NE FOR 6 MILES TO SITE ON THE RIGHT.",REGION 07 - MIDLAND,CRANE,CRANE,6002 - NON RULE 2012-NOV-08
NSR,137443L001,STDPMT,CANCELLED,406461,"MINICONCRETE MATERIALS, INC.","Miniconcrete Materials, Inc.",CN604122762,VOIDPMT,03/18/2026,03/18/2026,12/23/2025,COMPLETE,VOID,RN108900614,516 EL PASO RD,REGION 07 - MIDLAND,REEVES,COYANOSA,
NSR,183334,STDPMT,EFFECTIVE,406495,PERMIAN RESOURCES OPERATING LLC,"Permian Resources Operating, LLC",CN604705327,NOTIFYNEW,03/18/2026,03/18/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112413216,"FROM THE INTX OF W COUNTY RD AND 285 IN PECOS, TRAVEL SE FOR 7.8 MI ON 285, TURN L ON LEASE RD AND TRAVEL NE THEN E FOR 1.8 MI, TURN R ON LEASE RD AND TRAVEL SE THEN S FOR 1.3 MI, TURN R ON LEASE RD AND TRAVEL S 0.1 MI TO LOCATION ON R.",REGION 07 - MIDLAND,REEVES,PECOS,6002 - NON RULE 2012-NOV-08
NSR,183339L001,STDPMT,PENDING,406502,VAN EATON READY MIX INC,"Van Eaton Ready Mix, Inc.",CN604258707,INITIAL,03/18/2026,,,PENDING,CONCRETE BATCH PLANT,RN112413265,FROM THE INTERSECTION OF INTERSTATE 10 AND STATE HIGHWAY 1058 IMPERIAL HWY 5.75 MILES NORTH TO SITE,REGION 07 - MIDLAND,PECOS,FORT STOCKTON,6004
NSR,183344,STDPMT,EFFECTIVE,406551,OVINTIV USA INC,Ovintiv USA Inc.,CN601451149,NOTIFYNEW,03/19/2026,03/19/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112413786,"FROM THE INTERSECTION OF INTERSTATE 20 & STATE HWY 87 IN BIG SPRING, HEAD N ON HWY 87 TO LAMESA FOR 3.5 MILES, TURN E ONTO CENTER POINT ROAD RD FOR 1 MILE, TURN N ONTO CR 25 FOR .9 MILES TO RAINIER F17D.",REGION 07 - MIDLAND,HOWARD,BIG SPRING,6002 - NON RULE 2012-NOV-08
NSR,183347,STDPMT,PENDING,406566,DCP OPERATING COMPANY LP,"DCP Operating Company, LP",CN601229917,NOTIFYNEW,03/19/2026,03/19/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112413935,"NE OF MIDLAND, FROM THE N INTX OF HWY 349 AND 158, TRAVEL N ON 158 0.24 MI TO ROAD ON THE R. TRAVEL 0.46 MI ON ROAD TO COUNTY ROAD. TRAVEL 3.39 MI N ON COUNTY ROAD AND TURN L. TRAVEL 0.8 MI W ON COUNTY ROAD. TURN L ON COUNTY ROAD 0.2 MI TO SITE ON L W",REGION 07 - MIDLAND,MIDLAND,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,183348,STDPMT,PENDING,406567,DCP OPERATING COMPANY LP,"DCP Operating Company, LP",CN601229917,NOTIFYNEW,03/19/2026,03/19/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112413943,"FROM W. ODESSA, THE INTX OF HWY338 AND I20, TRAVEL 13.25 MI W TO COUNTY ROAD ON THE LEFT. TRAVEL 1.2 MI S TO SITE ON THE LEFT.",REGION 07 - MIDLAND,ECTOR,MIDLAND,6002 - NON RULE 2012-NOV-08
NSR,148659,STDPMT,EFFECTIVE,406589,ENTERPRISE MIDLAND BASIN MIDSTREAM LLC,Enterprise Midland Basin Midstream Llc,CN604937243,NOTIFYEXST,03/20/2026,03/20/2026,01/10/2028,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN109963256,"FROM THE INT. OF I-20 AND HWY 176 NEAR BIG SPRINGS, GO WEST APPROX. 7.4 MI TO LEASE RD. TURN NORTH ON LEASE RD. AND GO APPROX. 1.5 MI TO THE SITE",REGION 07 - MIDLAND,HOWARD,BIG SPRINGS,6002 - NON RULE 2012-NOV-08
NSR,183351,STDPMT,EFFECTIVE,406591,TRP OPERATING LLC,Trp Operating LLC,CN605759810,NOTIFYNEW,03/20/2026,03/20/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN110033776,SH 302 AND SH 285 GO SOUTH ON SH 285 FOR 1.7 MILES AND TURN RIGHT WEST ON LEASE ROAD FOR 1.0 MILES AND TURN RIGHT/WEST FOR 0.8 MILES TO BATTERY,REGION 07 - MIDLAND,REEVES,MENTONE,6002 - NON RULE 2012-NOV-08
NSR,153744,STDPMT,EFFECTIVE,406597,RING ENERGY INC,"Ring Energy, Inc.",CN605257088,NOTIFYEXST,03/20/2026,03/20/2026,10/03/2028,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR EXISTING REGISTRATION,RN110502507,"FROM ANDREWS, TX HEAD WEST TOWARD 115 S/TX-176 W/E BROADWAY ST FOR 79 FT. FOLLOW TX-115 S, SW 3001 AND SW 4001 FOR 17.5 MI. TURN LEFT AND FOLLOW TO SITE FOR 0.6 MI.",REGION 07 - MIDLAND,ANDREWS,ANDREWS,6002 - NON RULE 2012-NOV-08
NSR,183357,STDPMT,PENDING,406614,CRESCENT ENERGY OPERATING LLC,"Crescent Energy Operating, Llc",CN603272261,NOTIFYNEW,03/20/2026,03/20/2026,,COMPLETE,OGS NEW PROJECT NOTIFICATION FOR NEW REGISTRATION,RN112414396,"FROM THE INTERSECTION OF HWY 115 AND HWY 2355, IN PYOTE, HEAD WEST ON HWY 2355 FOR 11.54 MILES AND TURN RIGHT. CONTINUE 2.90 MILES AND TURN LEFT. CONTINUE 0.67 MILES TO LOCATION.",REGION 07 - MIDLAND,WARD,PYOTE,6002 - NON RULE 2012-NOV-08
NSR,183364,STDPMT,EFFECTIVE,406632,4283929 DELAWARE LLC,"4283929 Delaware, LLC",CN605432160,INITIAL,03/20/2026,06/04/2026,06/04/2036,COMPLETE,ANIMAL CARCASS INCINERATOR,RN112414636,7508 W COUNTY ROAD 116,REGION 07 - MIDLAND,MIDLAND,MIDLAND,6009
